datapath:/Users/vilkomira21/My Drive/ALBD/data/config/SS-L.csv
asIs:0.693
div:0.392
rows:1023
xcols:11
ycols:2
exploit, 10:0.01
explore, 10:0.01
Random, 10:0.01
b2, 10:0.01
EI_Linear, 10:0.12
expoit2, 10:0.01
UCB_GPM, 10:0.35
uncertainty_score, 10:0.01
margin_sampling, 10:0.01
simple_ucb, 10:0.01
balanced_ratio, 10:0.01
PI_linear, 10:0.01
harmonic_mean, 10:0.01
exp_margin, 10:0.01
ALBD, 10:0.02
exploit, 30:0.04
explore, 30:0.04
Random, 30:0.04
b2, 30:0.04
EI_Linear, 30:0.54
expoit2, 30:0.03
UCB_GPM, 30:1.52
uncertainty_score, 30:0.03
margin_sampling, 30:0.03
simple_ucb, 30:0.04
balanced_ratio, 30:0.03
PI_linear, 30:0.03
harmonic_mean, 30:0.03
exp_margin, 30:0.04
ALBD, 30:0.09
exploit, 50:0.07
explore, 50:0.07
Random, 50:0.07
b2, 50:0.07
EI_Linear, 50:0.94
expoit2, 50:0.07
UCB_GPM, 50:3.26
uncertainty_score, 50:0.07
margin_sampling, 50:0.07
simple_ucb, 50:0.07
balanced_ratio, 50:0.07
PI_linear, 50:0.07
harmonic_mean, 50:0.07
exp_margin, 50:0.07
ALBD, 50:0.17
#
0,                    b2, 50,  0.16,  0.01, *-                  |                   ,  0.16,  0.16,  0.16,  0.17,  0.19
0,               UCB_GPM, 50,  0.16,  0.01, *                   |                   ,  0.16,  0.16,  0.16,  0.16,  0.17
0,               explore, 50,  0.16,  0.02, *-                  |                   ,  0.16,  0.16,  0.16,  0.18,  0.19
0,               UCB_GPM, 30,  0.16,  0.01, *                   |                   ,  0.16,  0.16,  0.16,  0.17,  0.18
0,               exploit, 50,  0.16,  0.01, *                   |                   ,  0.16,  0.16,  0.16,  0.17,  0.18
0,             EI_Linear, 50,  0.16,  0.02, *-                  |                   ,  0.16,  0.16,  0.16,  0.18,  0.20
0,       margin_sampling, 50,  0.16,  0.02, *-----------------  |                   ,  0.16,  0.16,  0.16,  0.18,  0.49
0,            simple_ucb, 50,  0.16,  0.04, * ------------------|----------         ,  0.16,  0.16,  0.16,  0.20,  0.71
0,             PI_linear, 50,  0.16,  0.02, *-                  |                   ,  0.16,  0.16,  0.16,  0.18,  0.19
#
1,               exploit, 30,  0.18,  0.03,  *------------------|----------         ,  0.16,  0.16,  0.18,  0.18,  0.73
1,                    b2, 30,  0.18,  0.02,  *----------        |                   ,  0.16,  0.17,  0.18,  0.19,  0.38
1,            exp_margin, 50,  0.18,  0.04,  *------------      |                   ,  0.16,  0.16,  0.18,  0.20,  0.43
1,                  ALBD, 50,  0.18,  0.04,  *---------         |                   ,  0.16,  0.16,  0.18,  0.19,  0.37
1,             EI_Linear, 30,  0.18,  0.03,  *----------        |                   ,  0.16,  0.16,  0.18,  0.20,  0.37
1,       margin_sampling, 30,  0.18,  0.02, -*------------------|-------------      ,  0.16,  0.18,  0.18,  0.20,  0.77
1,                  ALBD, 30,  0.18,  0.02,  *----------        |                   ,  0.16,  0.16,  0.18,  0.19,  0.37
1,                Random, 50,  0.19,  0.02, -*-----------       |                   ,  0.16,  0.18,  0.19,  0.20,  0.39
1,             PI_linear, 30,  0.19,  0.21, -*          ----    |                   ,  0.16,  0.18,  0.19,  0.39,  0.45
1,               explore, 30,  0.19,  0.03, - *---------------  |                   ,  0.16,  0.18,  0.19,  0.20,  0.49
1,               UCB_GPM, 10,  0.19,  0.02,   *----------       |                   ,  0.18,  0.18,  0.19,  0.20,  0.40
1,     uncertainty_score, 50,  0.20,  0.20, - *          -----  |                   ,  0.16,  0.19,  0.20,  0.39,  0.49
1,                Random, 30,  0.20,  0.02, - *------------     |                   ,  0.17,  0.19,  0.20,  0.21,  0.43
1,                    b2, 10,  0.20,  0.43, - *                 |    -----------    ,  0.16,  0.18,  0.20,  0.61,  0.80
1,       margin_sampling, 10,  0.21,  0.24, - *            -----|------------       ,  0.16,  0.19,  0.21,  0.43,  0.75
1,            exp_margin, 30,  0.21,  0.31,   *              ---|                   ,  0.16,  0.17,  0.21,  0.48,  0.54
1,               expoit2, 50,  0.21,  0.21,    *          --    |                   ,  0.20,  0.21,  0.21,  0.42,  0.45
1,            exp_margin, 10,  0.21,  0.19, -- *        -----   |                   ,  0.17,  0.20,  0.21,  0.39,  0.47
1,         harmonic_mean, 50,  0.21,  0.03, -- *----------------|                   ,  0.17,  0.19,  0.21,  0.22,  0.54
1,             PI_linear, 10,  0.21,  0.20, -- *         -------|----------         ,  0.17,  0.20,  0.21,  0.40,  0.73
#
2,     uncertainty_score, 30,  0.37,  0.19,  -          *---    |                   ,  0.18,  0.20,  0.37,  0.39,  0.46
2,            simple_ucb, 30,  0.37,  0.21, -           *-------|---                ,  0.16,  0.18,  0.37,  0.39,  0.59
2,               expoit2, 30,  0.38,  0.22,  --         *   --- |                   ,  0.18,  0.22,  0.38,  0.45,  0.52
2,                Random, 10,  0.39,  0.20,  --         *  -----|                   ,  0.19,  0.22,  0.39,  0.43,  0.54
2,                  ALBD, 10,  0.39,  0.33, --          *       |---                ,  0.17,  0.20,  0.39,  0.53,  0.59
2,               exploit, 10,  0.39,  0.21,   -         * ------|                   ,  0.20,  0.21,  0.39,  0.42,  0.55
2,        balanced_ratio, 30,  0.39,  0.21,              *------|----               ,  0.20,  0.20,  0.39,  0.42,  0.61
2,             EI_Linear, 10,  0.39,  0.05,   ---------  *----- |                   ,  0.20,  0.36,  0.39,  0.42,  0.50
2,         harmonic_mean, 30,  0.39,  0.20,   -          *------|---                ,  0.19,  0.21,  0.39,  0.41,  0.59
#
3,         harmonic_mean, 10,  0.40,  0.04,  ------------* -----|                   ,  0.19,  0.39,  0.40,  0.43,  0.54
3,               expoit2, 10,  0.40,  0.05,    --------- * -----|                   ,  0.21,  0.38,  0.40,  0.43,  0.52
3,     uncertainty_score, 10,  0.41,  0.21,   --         *  --  |                   ,  0.20,  0.23,  0.41,  0.44,  0.49
3,               explore, 10,  0.42,  0.22, ---           *-----|----               ,  0.16,  0.21,  0.42,  0.43,  0.62
3,        balanced_ratio, 50,  0.42,  0.23,   -           * ----|--                 ,  0.20,  0.22,  0.42,  0.45,  0.57
3,        balanced_ratio, 10,  0.43,  0.08,  ------------  * ---|---                ,  0.18,  0.39,  0.43,  0.47,  0.61
3,            simple_ucb, 10,  0.44,  0.40,                *    |   -               ,  0.18,  0.19,  0.44,  0.59,  0.61
#
4,                 asIs,1023,  0.69,  0.17,              -------|--      *  ---     ,  0.40,  0.57,  0.69,  0.74,  0.79
