datapath:/Users/vilkomira21/My Drive/ALBD/data/config/SS-O.csv
asIs:0.371
div:0.322
rows:972
xcols:11
ycols:2
exploit, 10:0.01
explore, 10:0.01
Random, 10:0.01
b2, 10:0.01
EI_Linear, 10:0.1
expoit2, 10:0.01
UCB_GPM, 10:0.54
uncertainty_score, 10:0.01
margin_sampling, 10:0.01
simple_ucb, 10:0.01
balanced_ratio, 10:0.01
PI_linear, 10:0.01
harmonic_mean, 10:0.01
exp_margin, 10:0.01
ALBD, 10:0.02
exploit, 30:0.03
explore, 30:0.03
Random, 30:0.03
b2, 30:0.03
EI_Linear, 30:0.42
expoit2, 30:0.03
UCB_GPM, 30:2.38
uncertainty_score, 30:0.03
margin_sampling, 30:0.03
simple_ucb, 30:0.03
balanced_ratio, 30:0.03
PI_linear, 30:0.03
harmonic_mean, 30:0.03
exp_margin, 30:0.03
ALBD, 30:0.07
exploit, 50:0.05
explore, 50:0.05
Random, 50:0.05
b2, 50:0.05
EI_Linear, 50:0.76
expoit2, 50:0.05
UCB_GPM, 50:5.02
uncertainty_score, 50:0.05
margin_sampling, 50:0.05
simple_ucb, 50:0.05
balanced_ratio, 50:0.05
PI_linear, 50:0.05
harmonic_mean, 50:0.05
exp_margin, 50:0.05
ALBD, 50:0.14
#
0,               UCB_GPM, 50,  0.12,  0.00, *-                  |                   ,  0.12,  0.12,  0.12,  0.12,  0.16
0,             PI_linear, 50,  0.13,  0.05, *  ---              |                   ,  0.12,  0.12,  0.13,  0.17,  0.22
#
1,               exploit, 50,  0.14,  0.04,  *----              |                   ,  0.12,  0.12,  0.14,  0.17,  0.22
1,                    b2, 50,  0.14,  0.02, -*---               |                   ,  0.13,  0.14,  0.14,  0.16,  0.21
1,               exploit, 30,  0.15,  0.02, -*---               |                   ,  0.12,  0.15,  0.15,  0.17,  0.22
1,               UCB_GPM, 30,  0.15,  0.03,  *                  |                   ,  0.12,  0.13,  0.15,  0.16,  0.17
1,                  ALBD, 30,  0.15,  0.03,  *----              |                   ,  0.12,  0.13,  0.15,  0.16,  0.23
1,                  ALBD, 50,  0.15,  0.03,   *--               |                   ,  0.12,  0.13,  0.15,  0.16,  0.20
1,             PI_linear, 30,  0.16,  0.05, - * --              |                   ,  0.12,  0.14,  0.16,  0.19,  0.24
1,            simple_ucb, 50,  0.16,  0.07, - *  -              |                   ,  0.12,  0.14,  0.16,  0.21,  0.23
1,             EI_Linear, 30,  0.16,  0.03, - *--               |                   ,  0.12,  0.15,  0.16,  0.18,  0.21
