datapath:/Users/vilkomira21/My Drive/ALBD/data/config/SS-Q.csv
asIs:0.445
div:0.547
rows:2736
xcols:13
ycols:3
exploit, 20:0.02
explore, 20:0.02
Random, 20:0.02
b2, 20:0.02
EI_Linear, 20:0.31
expoit2, 20:0.02
UCB_GPM, 20:1.51
uncertainty_score, 20:0.02
margin_sampling, 20:0.02
simple_ucb, 20:0.02
balanced_ratio, 20:0.02
PI_linear, 20:0.02
harmonic_mean, 20:0.02
exp_margin, 20:0.02
ALBD, 20:0.05
exploit, 40:0.05
explore, 40:0.05
Random, 40:0.05
b2, 40:0.05
EI_Linear, 40:0.68
expoit2, 40:0.05
UCB_GPM, 40:3.73
uncertainty_score, 40:0.05
margin_sampling, 40:0.05
simple_ucb, 40:0.05
balanced_ratio, 40:0.05
PI_linear, 40:0.05
harmonic_mean, 40:0.05
exp_margin, 40:0.05
ALBD, 40:0.12
exploit, 60:0.08
explore, 60:0.08
Random, 60:0.08
b2, 60:0.08
EI_Linear, 60:1.07
expoit2, 60:0.08
UCB_GPM, 60:6.69
uncertainty_score, 60:0.08
margin_sampling, 60:0.08
simple_ucb, 60:0.08
balanced_ratio, 60:0.08
PI_linear, 60:0.08
harmonic_mean, 60:0.08
exp_margin, 60:0.08
ALBD, 60:0.2
#
0,               UCB_GPM, 60,  0.05,  0.00, *                   |                   ,  0.04,  0.05,  0.05,  0.05,  0.05
0,                  ALBD, 60,  0.05,  0.00, *                   |                   ,  0.04,  0.05,  0.05,  0.05,  0.06
0,       margin_sampling, 60,  0.05,  0.01, *---                |                   ,  0.04,  0.05,  0.05,  0.06,  0.14
0,               UCB_GPM, 40,  0.05,  0.00, *                   |                   ,  0.05,  0.05,  0.05,  0.05,  0.05
0,             PI_linear, 60,  0.05,  0.01, *                   |                   ,  0.05,  0.05,  0.05,  0.05,  0.07
0,               UCB_GPM, 20,  0.05,  0.01, *                   |                   ,  0.05,  0.05,  0.05,  0.05,  0.06
0,             PI_linear, 40,  0.05,  0.01, *--                 |                   ,  0.04,  0.05,  0.05,  0.06,  0.11
0,            exp_margin, 40,  0.05,  0.02, *---                |                   ,  0.05,  0.05,  0.05,  0.07,  0.12
0,            exp_margin, 60,  0.05,  0.06, *                   |                   ,  0.05,  0.05,  0.05,  0.11,  0.12
0,                  ALBD, 20,  0.05,  0.01, *--                 |                   ,  0.05,  0.05,  0.05,  0.06,  0.11
0,             EI_Linear, 20,  0.05,  0.01, *                   |                   ,  0.05,  0.05,  0.05,  0.06,  0.08
0,               exploit, 40,  0.05,  0.00, *----               |                   ,  0.05,  0.05,  0.05,  0.05,  0.15
0,            simple_ucb, 60,  0.05,  0.09, *   -               |                   ,  0.04,  0.05,  0.05,  0.14,  0.16
0,                  ALBD, 40,  0.05,  0.00, *-                  |                   ,  0.05,  0.05,  0.05,  0.06,  0.08
