datapath:/Users/vilkomira21/My Drive/ALBD/data/add_dim/student_dropout.csv
asIs:1.0
div:1.0
rows:649
xcols:33
ycols:1
exploit, 6:0.01
explore, 6:0.01
Random, 6:0.01
b2, 6:0.01
EI_Linear, 6:0.08
expoit2, 6:0.01
UCB_GPM, 6:0.25
uncertainty_score, 6:0.01
margin_sampling, 6:0.01
simple_ucb, 6:0.01
balanced_ratio, 6:0.01
PI_linear, 6:0.01
harmonic_mean, 6:0.01
exp_margin, 6:0.01
ALBD, 6:0.02
exploit, 18:0.04
explore, 18:0.04
Random, 18:0.04
b2, 18:0.04
EI_Linear, 18:0.59
expoit2, 18:0.04
UCB_GPM, 18:1.74
uncertainty_score, 18:0.04
margin_sampling, 18:0.04
simple_ucb, 18:0.04
balanced_ratio, 18:0.04
PI_linear, 18:0.04
harmonic_mean, 18:0.04
exp_margin, 18:0.04
ALBD, 18:0.11
exploit, 30:0.08
explore, 30:0.08
Random, 30:0.08
b2, 30:0.08
EI_Linear, 30:1.11
expoit2, 30:0.08
UCB_GPM, 30:3.27
uncertainty_score, 30:0.08
margin_sampling, 30:0.08
simple_ucb, 30:0.08
balanced_ratio, 30:0.08
PI_linear, 30:0.08
harmonic_mean, 30:0.08
exp_margin, 30:0.08
ALBD, 30:0.21
#
0,                exploit, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,                 Random, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,              EI_Linear, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,                expoit2, 6,  0.00,  0.00, *-------------------|------------------ ,  0.00,  0.00,  0.00,  0.00,  1.00
0,                UCB_GPM, 6,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
0,      uncertainty_score, 6,  0.00,  0.00, *-------------------|------------------ ,  0.00,  0.00,  0.00,  0.00,  1.00
0,        margin_sampling, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,             simple_ucb, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,         balanced_ratio, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,          harmonic_mean, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,             exp_margin, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,                   ALBD, 6,  0.00,  1.00, *                   |                   ,  0.00,  0.00,  0.00,  1.00,  1.00
0,               exploit, 18,  0.00,  0.00, *                   |                   ,  0.00,  0.00,  0.00,  0.00,  0.00
