datapath:/Users/vilkomira21/My Drive/ALBD/data/add_dim/Marketing_Analytics.csv
asIs:0.747
div:0.183
rows:2205
xcols:31
ycols:8
exploit, 20:0.05
explore, 20:0.05
Random, 20:0.05
b2, 20:0.05
EI_Linear, 20:0.84
expoit2, 20:0.05
UCB_GPM, 20:1.01
uncertainty_score, 20:0.05
margin_sampling, 20:0.05
simple_ucb, 20:0.06
balanced_ratio, 20:0.06
PI_linear, 20:0.06
harmonic_mean, 20:0.06
exp_margin, 20:0.06
ALBD, 20:0.15
exploit, 40:0.14
explore, 40:0.14
Random, 40:0.14
b2, 40:0.14
EI_Linear, 40:1.92
expoit2, 40:0.14
UCB_GPM, 40:3.06
uncertainty_score, 40:0.14
margin_sampling, 40:0.14
simple_ucb, 40:0.14
balanced_ratio, 40:0.14
PI_linear, 40:0.14
harmonic_mean, 40:0.14
exp_margin, 40:0.14
ALBD, 40:0.35
exploit, 60:0.24
explore, 60:0.24
Random, 60:0.24
b2, 60:0.24
EI_Linear, 60:3.01
expoit2, 60:0.25
UCB_GPM, 60:6.0
uncertainty_score, 60:0.24
margin_sampling, 60:0.24
simple_ucb, 60:0.24
balanced_ratio, 60:0.24
PI_linear, 60:0.24
harmonic_mean, 60:0.24
exp_margin, 60:0.25
ALBD, 60:0.57
#
0,                Random, 40,  0.55,  0.06,   ---  *   ---      |                   ,  0.50,  0.53,  0.55,  0.59,  0.62
0,             EI_Linear, 60,  0.56,  0.04,   ---- *   ------   |                   ,  0.50,  0.54,  0.56,  0.59,  0.65
0,         harmonic_mean, 60,  0.56,  0.03,    ---- * ---       |                   ,  0.51,  0.55,  0.56,  0.58,  0.61
0,               exploit, 60,  0.56,  0.03,   ----- * ----      |                   ,  0.50,  0.56,  0.56,  0.58,  0.62
0,       margin_sampling, 60,  0.56,  0.04,  ------ * ------    |                   ,  0.49,  0.55,  0.56,  0.59,  0.64
0,               UCB_GPM, 60,  0.56,  0.03,   ---   *-          |                   ,  0.50,  0.53,  0.56,  0.56,  0.59
0,            exp_margin, 60,  0.57,  0.06, -----    *------    |                   ,  0.48,  0.53,  0.57,  0.59,  0.64
0,               UCB_GPM, 40,  0.58,  0.04,      --- *  ---     |                   ,  0.53,  0.56,  0.58,  0.60,  0.63
0,     uncertainty_score, 40,  0.58,  0.06,     -    * ----     |                   ,  0.52,  0.53,  0.58,  0.59,  0.63
0,     uncertainty_score, 60,  0.58,  0.08,   ---     *  --     |                   ,  0.50,  0.53,  0.58,  0.61,  0.63
