datapath:/Users/vilkomira21/My Drive/ALBD/data/hpo/healthCloseIsses12mths0001-hard.csv
asIs:0.566
div:0.3
rows:10000
xcols:5
ycols:3
exploit, 20:0.01
explore, 20:0.02
Random, 20:0.01
b2, 20:0.01
EI_Linear, 20:0.23
expoit2, 20:0.01
UCB_GPM, 20:1.12
uncertainty_score, 20:0.01
margin_sampling, 20:0.01
simple_ucb, 20:0.02
balanced_ratio, 20:0.01
PI_linear, 20:0.01
harmonic_mean, 20:0.01
exp_margin, 20:0.02
ALBD, 20:0.04
exploit, 40:0.03
explore, 40:0.03
Random, 40:0.03
b2, 40:0.03
EI_Linear, 40:0.5
expoit2, 40:0.03
UCB_GPM, 40:2.96
uncertainty_score, 40:0.04
margin_sampling, 40:0.03
simple_ucb, 40:0.03
balanced_ratio, 40:0.03
PI_linear, 40:0.03
harmonic_mean, 40:0.03
exp_margin, 40:0.03
ALBD, 40:0.08
exploit, 60:0.06
explore, 60:0.06
Random, 60:0.05
b2, 60:0.05
EI_Linear, 60:0.78
expoit2, 60:0.05
UCB_GPM, 60:5.2
uncertainty_score, 60:0.06
margin_sampling, 60:0.06
simple_ucb, 60:0.06
balanced_ratio, 60:0.05
PI_linear, 60:0.05
harmonic_mean, 60:0.06
exp_margin, 60:0.06
ALBD, 60:0.13
#
0,               UCB_GPM, 60,  0.31,  0.14,   -     *  --       |                   ,  0.20,  0.23,  0.31,  0.38,  0.41
0,               UCB_GPM, 40,  0.36,  0.09,   ------  * ---     |                   ,  0.20,  0.31,  0.36,  0.40,  0.46
0,                  ALBD, 60,  0.38,  0.09,   ------   * --     |                   ,  0.20,  0.32,  0.38,  0.41,  0.45
#
1,     uncertainty_score, 60,  0.41,  0.07,          -   *-     |                   ,  0.34,  0.37,  0.41,  0.44,  0.44
1,               expoit2, 40,  0.41,  0.07,          --  *-     |                   ,  0.35,  0.37,  0.41,  0.44,  0.46
1,                  ALBD, 40,  0.41,  0.04,        ----- *      |                   ,  0.31,  0.39,  0.41,  0.43,  0.44
1,               UCB_GPM, 20,  0.42,  0.08,       ----   *--    |                   ,  0.28,  0.36,  0.42,  0.44,  0.46
1,            simple_ucb, 40,  0.42,  0.04,           --- *-    |                   ,  0.36,  0.41,  0.42,  0.45,  0.46
1,                  ALBD, 20,  0.43,  0.02,             - *     |                   ,  0.39,  0.42,  0.43,  0.44,  0.46
1,             EI_Linear, 60,  0.43,  0.03,      -------- *     |                   ,  0.27,  0.41,  0.43,  0.44,  0.46
1,               exploit, 60,  0.43,  0.06,  -----------  *     |                   ,  0.20,  0.39,  0.43,  0.45,  0.45
1,                Random, 40,  0.43,  0.04,         ----  *     |                   ,  0.33,  0.40,  0.43,  0.44,  0.45
1,                Random, 60,  0.43,  0.02,           --- *     |                   ,  0.36,  0.42,  0.43,  0.44,  0.45
1,             EI_Linear, 20,  0.43,  0.05,            -- *-    |                   ,  0.38,  0.40,  0.43,  0.45,  0.46
1,         harmonic_mean, 60,  0.43,  0.04,             - *     |                   ,  0.39,  0.41,  0.43,  0.45,  0.46
1,               explore, 40,  0.43,  0.03,           --- *     |                   ,  0.36,  0.41,  0.43,  0.44,  0.46
1,         harmonic_mean, 20,  0.43,  0.02,             - *     |                   ,  0.40,  0.42,  0.43,  0.45,  0.45
1,               expoit2, 60,  0.43,  0.05,           --  *     |                   ,  0.36,  0.39,  0.43,  0.44,  0.46
1,     uncertainty_score, 20,  0.43,  0.04,         ----- *-    |                   ,  0.33,  0.41,  0.43,  0.45,  0.46
1,             EI_Linear, 40,  0.43,  0.06,            -  *-    |                   ,  0.38,  0.39,  0.43,  0.45,  0.46
1,            exp_margin, 60,  0.43,  0.02,         ----- *-    |                   ,  0.32,  0.42,  0.43,  0.44,  0.46
1,       margin_sampling, 40,  0.43,  0.03,        ------ *-    |                   ,  0.30,  0.42,  0.43,  0.45,  0.46
1,               exploit, 40,  0.44,  0.02,             - *     |                   ,  0.39,  0.42,  0.44,  0.44,  0.45
1,            simple_ucb, 20,  0.44,  0.02,              -*-    |                   ,  0.41,  0.43,  0.44,  0.45,  0.46
1,        balanced_ratio, 60,  0.44,  0.02,           ----*     |                   ,  0.36,  0.43,  0.44,  0.44,  0.46
1,               explore, 60,  0.44,  0.02,             --*     |                   ,  0.39,  0.42,  0.44,  0.45,  0.46
1,     uncertainty_score, 40,  0.44,  0.04,           --  *     |                   ,  0.36,  0.40,  0.44,  0.44,  0.46
1,            exp_margin, 40,  0.44,  0.03,            -- *     |                   ,  0.38,  0.42,  0.44,  0.45,  0.46
1,         harmonic_mean, 40,  0.44,  0.03,              -*     |                   ,  0.40,  0.42,  0.44,  0.45,  0.46
1,             PI_linear, 60,  0.44,  0.02,             --*     |                   ,  0.40,  0.43,  0.44,  0.45,  0.46
1,                Random, 20,  0.44,  0.05,           --- *-    |                   ,  0.36,  0.41,  0.44,  0.45,  0.46
1,                    b2, 60,  0.44,  0.03,          ---- *     |                   ,  0.34,  0.42,  0.44,  0.45,  0.45
1,            simple_ucb, 60,  0.44,  0.03,         ------*-    |                   ,  0.33,  0.42,  0.44,  0.45,  0.46
1,               explore, 20,  0.44,  0.02,             --*-    |                   ,  0.39,  0.43,  0.44,  0.45,  0.46
1,        balanced_ratio, 20,  0.44,  0.03,            ---*     |                   ,  0.38,  0.42,  0.44,  0.45,  0.46
1,                    b2, 40,  0.44,  0.02,             -- *    |                   ,  0.40,  0.42,  0.44,  0.45,  0.46
1,               exploit, 20,  0.44,  0.03,           ---- *    |                   ,  0.36,  0.43,  0.44,  0.45,  0.46
1,               expoit2, 20,  0.44,  0.06,         ----   *    |                   ,  0.31,  0.39,  0.44,  0.45,  0.46
1,                    b2, 20,  0.44,  0.01,               -*    |                   ,  0.43,  0.44,  0.44,  0.45,  0.45
1,       margin_sampling, 60,  0.44,  0.04,         -----  *    |                   ,  0.32,  0.41,  0.44,  0.46,  0.46
1,             PI_linear, 20,  0.45,  0.02,             -- *    |                   ,  0.40,  0.43,  0.45,  0.45,  0.46
1,        balanced_ratio, 40,  0.45,  0.02,              - *    |                   ,  0.41,  0.43,  0.45,  0.45,  0.46
1,             PI_linear, 40,  0.45,  0.01,          ----- *    |                   ,  0.35,  0.44,  0.45,  0.45,  0.45
1,            exp_margin, 20,  0.45,  0.03,             -- *    |                   ,  0.39,  0.43,  0.45,  0.46,  0.46
